ID,dimension,condition,stimulus,Number of Fixations,Relative Number of Fixations,Number of Saccades,Relative Number of Saccades,Mean fixation duration during head movement,Mean distance to figure,Mean angle around figure
159,2,second,17,36,2.0465010516741504,23,1.3074867830140406,0.33300000000000785,85.04506533706106,13.27649909017404
159,2,second,18,7,1.910480349344985,7,1.910480349344985,,84.98907449387188,13.22867706427055
159,2,second,19,9,1.6274864376130196,9,1.6274864376130196,0.2660000000000195,84.84802653448864,13.412041898879624
159,2,second,20,8,2.7932960893854983,5,1.7458100558659364,,84.86505006195269,13.363976631363506
159,2,second,21,24,2.2654332641117625,16,1.5102888427411751,,84.63114998279346,13.429486101507594
159,2,second,22,9,1.476135804494015,13,2.1321961620469105,,84.95357354403019,13.088389879778234
159,2,second,23,8,1.7921146953405023,6,1.3440860215053767,,84.74127806415613,13.47021763495547
159,2,second,24,13,2.021458560099523,13,2.021458560099523,,84.66474567967587,13.517102478607718
159,2,second,25,5,1.6716817118020812,8,2.67469073888333,,84.79665259244423,13.42140859507245
159,2,second,26,19,2.036878216123504,14,1.5008576329331085,,84.70818296709407,13.414255878146665
159,2,second,27,7,2.443280977312383,7,2.443280977312383,,84.6306889488062,13.384074591254077
159,2,second,28,11,2.1450858034321194,8,1.5600624024960867,0.1330000000000097,84.99272619715383,13.248440728828507
159,2,second,29,22,2.3668639053254434,16,1.7213555675094134,0.11700000000000349,84.48297324875415,13.356766266992274
159,2,second,30,6,2.8129395218002866,5,2.3441162681669057,0.1329999999999955,84.64282646573037,13.378399265645937
159,3,first,1,6,2.2230455724342364,6,2.2230455724342364,,84.48721459295793,13.210144208807295
159,3,first,2,4,1.876172607879933,6,2.8142589118198997,,84.35615654971546,13.346896118750612
159,3,first,3,9,1.4679497634969825,15,2.4465829391616376,0.2330000000000041,83.66851458332668,13.583420925697444
159,3,first,4,11,2.358490566037742,12,2.5728987993139008,,84.58270544394087,13.445324196817502
159,3,first,5,7,1.5681003584229396,9,2.016129032258065,,84.84870108040204,12.734882910391011
159,3,first,6,8,1.4914243102162554,13,2.423564504101415,0.1329999999999813,85.54756690791095,12.881104986231549
159,3,first,7,10,2.0140986908358496,10,2.0140986908358496,0.100999999999999,84.4222433182293,13.24798980794697
159,3,first,8,7,1.9099590723055826,7,1.9099590723055826,,84.72785900101016,12.58622426058935
159,3,first,9,14,2.428868841082583,12,2.0818875780707855,0.1329999999999955,84.36277138163905,13.245873226825639
159,3,first,10,7,2.1658415841584158,8,2.4752475247524752,0.133000000000004,84.27194440038232,13.140436828800414
159,3,first,11,6,2.729754322111036,7,3.1847133757962087,,83.89352478891927,13.527442138425673
159,3,first,12,13,2.124183006535956,13,2.124183006535956,0.1340000000000145,84.45538108353641,13.367601592812353
159,3,first,13,3,1.3239187996469433,6,2.6478375992938865,,84.52887369046633,13.415605103164602
159,3,first,14,6,1.9163206643244795,10,3.1938677738741323,,83.70428266847125,14.281448924114258
159,3,first,15,11,2.0809685962920916,11,2.0809685962920916,0.1339999999999861,85.53113644218173,12.878929928287523
159,3,first,16,33,2.2407822367080867,28,1.9012697766008007,,84.63887726247816,13.08255594525063
159,3,first,17,17,2.040816326530609,15,1.8007202881152433,0.17299999999999893,84.85970766924893,12.680867407760589
159,3,first,18,8,2.0171457387796226,9,2.2692889561270757,,85.68473103623525,12.745843449568836
159,3,first,19,15,2.133409187882234,17,2.4178637462665318,0.11600000000001384,84.68958026224257,13.100519683566159
159,3,first,20,10,3.489183531053733,6,2.09351011863224,0.6330000000000098,84.42824054082628,13.2575991966192
159,3,first,21,16,2.115003304692664,16,2.115003304692664,0.16650000000000625,84.7776964475525,13.629724719451245
159,3,first,22,15,2.1237434517910274,10,1.4158289678606848,0.23300000000000404,83.28287056099258,14.617946719386236
159,3,first,23,12,2.223457476375762,11,2.0381693533444487,,84.37774819639327,13.285271194933351
159,3,first,24,11,2.050708426547351,11,2.050708426547351,,84.33328884459097,13.333482066543992
159,3,first,25,6,1.9163206643244795,6,1.9163206643244795,,84.0009787802555,13.974837826462403
159,3,first,26,11,2.171767028627839,10,1.9743336623889447,0.5660000000000025,84.60637494375017,13.000900512594303
159,3,first,27,4,1.967535661583865,6,2.9513034923757977,0.5669999999999931,84.39017328609184,13.344432505103038
159,3,first,28,6,2.1436227224008526,6,2.1436227224008526,,84.36221043038931,13.400581043009277
159,3,first,29,12,2.401440864518718,9,1.8010806483890385,,85.28647126697307,12.785574277764711
159,3,first,30,9,1.5795015795015852,10,1.7550017550017614,0.21166666666667303,83.39062964517593,15.191331099988744
160,2,first,1,19,2.0441097364174317,14,1.506186121570739,,80.2029224214883,13.554306375163035
160,2,first,2,27,2.0368135184067593,13,0.9806879903439951,0.1000000000000014,77.39117478406462,15.078782743693122
160,2,first,3,23,2.3886177173122807,17,1.7655000519264683,,78.69410045642083,14.380278385226903
160,2,first,4,29,2.6720722380908484,15,1.3821063300469905,0.11700000000001859,78.1699830177611,14.716809772266037
160,2,first,5,26,2.1654035146164627,13,1.0827017573082314,,76.43865583932757,15.661282329862843
160,2,first,6,43,1.8941896832738645,30,1.3215276860050218,0.20450000000000654,79.26272008668067,14.120070813407251
160,2,first,7,70,2.2025738648878255,28,0.8810295459551302,0.22371428571428606,78.59079722138237,14.448478683450851
160,2,first,8,29,2.2036474164133746,21,1.5957446808510642,0.12499999999999996,78.56128390940727,14.465979391884783
160,2,first,9,25,2.153687112336319,17,1.4645072363886968,0.3670000000000186,78.8658873368269,14.297365020020516
160,2,first,10,108,2.4403470715835156,52,1.174981923355026,0.2636666666666561,76.37668568712071,15.718108613447201
160,2,first,11,21,2.369668246445499,14,1.579778830963666,,79.38639012791506,13.974441899120496
160,2,first,12,15,1.640778823014648,20,2.1877050973528642,0.11920000000000071,80.39212879559697,13.448872011218421
160,2,first,13,62,2.2458072228058126,24,0.8693447314087016,0.1832500000000152,76.97805539837685,15.408463960305337
160,2,first,14,9,2.1791767554479438,6,1.4527845036319627,,79.2747596671419,14.083284447841502
160,2,first,15,24,1.9523305946473593,16,1.3015537297649062,0.1020000000000038,78.305072843174,14.592094642739928
160,2,first,16,29,2.4799042243885743,13,1.1116812040362576,,79.70723101608466,13.807613189920353
160,2,first,17,31,2.2389137657085074,20,1.4444604940054886,0.11900000000000922,78.37932688337565,14.589024345143532
160,2,first,18,38,2.0866509252649483,19,1.0433254626324742,0.4329999999999927,80.07535423767747,13.598099291912444
160,2,first,19,76,2.432622751424363,25,0.8002048524422247,0.11133333333335331,78.99933319398647,14.232059587511
160,2,first,20,32,2.127093858016487,18,1.196490295134274,0.12199999999999513,79.07703463737572,14.2284308769996
160,2,first,21,19,2.2458628841607617,13,1.536643026004732,0.1829999999999927,78.39693455577311,14.525778596898164
160,2,first,22,21,2.5728987993139008,10,1.2251899044351908,0.1340000000000003,78.63069258415412,14.42915044143457
160,2,first,23,53,2.4042823444021004,15,0.6804572672836133,0.4044285714285739,79.11014039938159,14.098869465079186
160,2,first,24,50,2.5033795624092576,18,0.9012166424673327,0.1329999999999813,80.08300966655712,13.639263973553394
160,2,first,25,42,2.467685076380731,20,1.175088131609872,0.31099999999999756,78.74278565416604,14.38787782812172
160,2,first,26,67,2.4739679491913447,20,0.7384978952809984,0.1330000000000097,78.6489962145672,14.35309969891591
160,2,first,27,5,1.3280212483399683,9,2.390438247011943,,79.83950990163143,13.790444825670976
160,2,first,28,39,2.2581205488970006,24,1.3896126454750772,0.1929999999999836,80.07883772333979,13.616646690759437
160,2,first,29,29,2.508433526511549,13,1.12447020153966,,80.08858102473616,13.602426561992365
160,2,first,30,9,2.2906592008144555,7,1.7816238228556875,0.1995000000000004,79.52507393428154,13.94884795279242
160,3,second,1,14,2.1772939346811895,12,1.8662519440124479,0.1886666666666722,76.4820518298712,15.58428132597646
160,3,second,2,25,2.4925224327018944,13,1.296111665004985,0.13449999999998852,75.45333878813344,16.095879659454972
160,3,second,3,35,2.225755166931634,22,1.3990461049284557,0.11133333333331537,85.78727400609621,10.545380960194215
160,3,second,4,16,2.5678061306371394,12,1.9258545979778543,0.11724999999999845,89.63362719689816,8.43771253041394
160,3,second,5,31,2.5846256461564057,7,0.5836251459062851,0.3155000000000143,83.28296177661277,11.905145863210597
160,3,second,6,65,2.11134931462353,39,1.266809588774118,0.34909999999999286,85.90236788718035,11.147855300499614
160,3,second,7,45,2.3247404039882213,21,1.0848788551945032,0.23349999999999937,73.71654045225334,17.108672409450424
160,3,second,8,49,2.1098863244919057,26,1.119531519118154,0.1630000000000172,80.78654340546272,13.728963907094682
160,3,second,9,49,1.8710145480927107,28,1.0691511703386918,0.2763571428571479,72.93590837535355,17.851670926513748
160,3,second,10,42,2.516024681004014,28,1.6773497873360093,0.12525000000000072,78.71222761378542,14.39516392727322
160,3,second,11,43,2.2211891110077953,25,1.291389018027788,0.13299999999999837,82.38961900686033,12.45544232441678
160,3,second,12,24,2.9282576866764383,14,1.7081503172279224,0.11650000000005883,86.53064797745951,10.118556186335082
160,3,second,13,32,2.7838190517616344,14,1.2179208351457151,0.1329999999999813,86.47993179278285,10.180652931355091
160,3,second,14,12,2.306805074971166,10,1.9223375624759715,0.2340000000000373,91.97681835251767,7.1329436292267525
160,3,second,15,38,2.3495950040190436,20,1.2366289494837073,0.16700000000003,86.06694273433631,10.474666258055601
160,3,second,16,26,2.6633886498668304,13,1.3316943249334152,0.1999999999999886,81.11060715125184,13.083858299550066
160,3,second,17,16,2.2029464408646464,12,1.6522098306484847,0.17800000000000668,79.3080553216629,18.32973568478406
160,3,second,18,19,2.5118984664198765,15,1.983077736647271,0.1175000000000068,90.88392355373077,7.7597930551960435
160,3,second,19,0,0.0,0,0.0,,79.44078730499686,14.080884578317956
160,3,second,20,14,3.1588447653429585,6,1.3537906137184108,0.1330000000000097,73.24405118890937,17.332963424369094
160,3,second,21,37,2.352791555385985,18,1.1446012972148034,0.13300000000000972,82.47625185500392,13.321025774762669
160,3,second,22,85,1.91665915035627,51,1.1499954902137621,0.16881818181817912,87.97004717285496,10.07643996238304
160,3,second,23,28,2.0597322348094758,19,1.397675445049287,0.21844444444444766,75.8386275915132,18.549139083297955
160,3,second,24,27,1.8417462482946798,25,1.7053206002728516,0.1330000000000097,79.38642733418656,14.083496792028134
160,3,second,25,50,2.6149259975942707,33,1.7258511584122187,0.12233333333335843,92.07461497565293,7.071154264690585
160,3,second,26,31,2.4105754276827405,17,1.321928460342148,0.2340000000000088,79.10022857978612,14.387395433334946
160,3,second,27,18,2.755664421310467,14,2.143294549908141,0.11700000000000435,78.93073219133134,14.25990342714979
160,3,second,28,5,1.108647450110867,3,0.6651884700665202,0.1329999999999813,78.8203498083122,14.411359072549105
160,3,second,29,61,2.549954017222644,25,1.0450631218125588,0.12719999999999337,83.0821283695102,12.021966742652488
160,3,second,30,12,2.7919962773382956,7,1.628664495114006,,89.60609141308339,8.466665497262143
161,2,second,1,3,1.5251652262328428,6,3.0503304524656856,,83.36572284074451,12.368471076064425
161,2,second,2,7,2.0,9,2.5714285714285716,0.13400000000000029,83.0629770029112,12.511309326578791
161,2,second,3,8,2.354326074161264,10,2.94290759270158,0.100999999999999,83.30721063391043,12.38180549876641
161,2,second,4,4,1.9065776930409795,6,2.859866539561469,0.16700000000003,83.3237232462711,12.341355872341252
161,2,second,5,5,2.0080321285140488,5,2.0080321285140488,,83.42871675960308,12.29374970533758
161,2,second,6,9,2.1433674684448687,10,2.3815194093831877,,83.39196834465665,12.331262526371036
161,2,second,7,3,1.8750000000000067,4,2.500000000000009,0.1990000000000122,83.43531321288978,12.311960981244905
161,2,second,8,2,1.111728738187878,4,2.223457476375756,,83.14954389366082,12.442145951297537
161,2,second,9,4,1.8190086402910313,5,2.2737608003637892,0.3670000000000186,83.44417017830826,12.320364211198543
161,2,second,10,3,1.9582245430809624,5,3.263707571801604,0.1669999999999731,83.37371735137849,12.311656607704878
161,2,second,11,3,1.0593220338983074,7,2.4717514124293842,,83.31453180318951,12.365969958998518
161,2,second,12,3,1.431297709923681,5,2.385496183206135,,83.31672499946777,12.360902795655118
161,2,second,13,5,2.1758050478677093,6,2.610966057441251,0.1000000000000227,83.34888249779021,12.32509581803917
161,2,second,14,2,1.6680567139282763,3,2.5020850708924143,,83.28901055963294,12.376957845358987
161,2,second,15,4,1.4820303816228244,8,2.964060763245649,,83.25799287910279,12.37887841385717
161,2,second,16,2,1.1331444759206795,5,2.8328611898016987,0.1000000000000018,83.28610032282867,12.42037035186719
161,2,second,17,2,0.9689922480620055,7,3.391472868217019,,83.412667101042,12.301788572942193
161,2,second,18,5,1.6863406408094415,8,2.6981450252951067,0.1000000000000227,83.43935631759857,12.284122501445674
161,2,second,19,5,1.5802781289507013,6,1.8963337547408414,,83.50393751469282,12.251980875038072
161,2,second,20,5,1.8076644974692755,9,3.253796095444696,,83.49942067087095,12.25480086742256
161,2,second,21,8,1.7028522775649182,14,2.9799914857386067,0.1000000000000227,83.5064297731503,12.265644381412821
161,2,second,22,6,1.6982734220209448,8,2.264364562694593,,83.24160653873894,12.415331218376094
161,2,second,23,8,1.8467220683287193,11,2.539242843951989,,83.46679372788957,12.249830742496181
161,2,second,24,4,2.0345879959308157,5,2.5432349949135196,0.1329999999999955,83.3700803803857,12.332245432755853
161,2,second,25,3,1.9595035924232451,5,3.2658393207054086,,83.37843301543724,12.325493966773601
161,2,second,26,9,1.902748414376314,14,2.9598308668075997,0.1000000000000085,83.33187428424706,12.343523912636552
161,2,second,27,4,1.8467220683287193,5,2.308402585410899,,83.36326195357944,12.34051017521808
161,2,second,28,4,1.8788163457022158,4,1.8788163457022158,,83.3021760014803,12.354632089873522
161,2,second,29,5,2.20945647370747,6,2.651347768448964,0.1330000000000026,83.55850781394946,12.188356274042802
161,2,second,30,3,1.7657445556209554,4,2.354326074161274,,83.23671182657426,12.424862205559776
161,3,first,1,5,2.144082332761584,7,3.0017152658662174,0.1329999999999955,82.36165089817793,12.89967350922279
161,3,first,2,7,2.3087071240105566,5,1.6490765171503976,,82.23496872657557,12.970279379960315
161,3,first,3,12,2.4072216649949922,9,1.8054162487462442,0.1330000000000097,82.25806114702706,12.940010465593055
161,3,first,4,5,1.9238168526356372,5,1.9238168526356372,,82.19744930521634,12.973535178240516
161,3,first,5,5,2.8280542986425323,4,2.2624434389140258,,82.2071012190832,12.976734618103293
161,3,first,6,4,2.0693222969477576,4,2.0693222969477576,0.1119999999999947,82.13059575054075,13.015332212068365
161,3,first,7,10,2.805049088359048,9,2.524544179523143,0.1329999999999955,82.23092793439973,12.95500825030999
161,3,first,8,3,1.6366612111292977,4,2.1822149481723967,,82.16347485999972,12.97162242984779
161,3,first,9,9,2.3082841754295966,11,2.821236214413952,0.11650000000000026,82.36580404860409,12.897523789768496
161,3,first,10,5,1.8518518518518499,7,2.59259259259259,,82.1971827084335,13.015320104815348
161,3,first,11,3,1.475651746187909,5,2.4594195769798484,,82.1740381531405,12.982810432492316
161,3,first,12,5,2.8296547821165885,4,2.263723825693271,,82.21343763117012,12.9625350293082
161,3,first,13,2,1.1104941699056157,6,3.3314825097168472,,82.18407114754464,12.947781215854166
161,3,first,14,4,2.6437541308658203,3,1.9828155981493654,,82.37166571316874,12.894423186497463
161,3,first,15,9,2.9693170570768666,7,2.309468822170896,0.1330000000000097,82.19532586125911,12.969276303906005
161,3,first,16,6,1.9575856443719428,8,2.6101141924959235,0.18349999999998085,82.15103257462195,12.972873963507698
161,3,first,17,4,2.0703933747412138,5,2.587991718426517,,82.21700554943325,12.97140850545834
161,3,first,18,6,2.308580223162739,9,3.4628703347441085,0.11699999999999014,82.15957751439028,13.008116433512006
161,3,first,19,2,1.1540680900173084,6,3.462204270051925,,82.13482806344553,13.021939589339498
161,3,first,20,6,2.9498525073746227,5,2.4582104228121855,,82.2352802778559,12.966277348737606
161,3,first,21,4,2.352941176470604,4,2.352941176470604,,82.1852741965991,12.992628515621817
