ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x_pixel,2d_y_pixel,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr,time_diff,hitobject,head_x,head_y,head_z,gaze_angle_velo,head_angle_velo,head_loc_velo,2d_x,2d_y,2Dside
168,first,1.1310000000000002,-1.965999999999994,2,16.0,0.0,0,5,Pause,668.184998,162.53215,17.777725,-4.22951,119.003616,0.43354,-1.389185,3.579019,72.463867,84.639282,12.435595,96.579987,A_StateManager_2.ScreenWidget,-0.172699,-0.288254,0.941849,2.137756,1.506531,-35.360016,0.563507,-0.23526,-0.286377,0.928772,33.366104,2.109741,-35.320663,2.807251,0.476714,0.623072,0.1,-0.110214,-0.28894,0.950974,-28.713638,0.910614,-35.39888,2.675766,0.488433,0.64764,0.0,0.0,2.807251,2.675766,2.7415085,0.087631,0.03300000000000125,ScreenWidget,0.997756311582148,0.062406702646407346,0.024243476705919736,11.01172022433485,1.3454412112666518,0.8299070948259237,12.435595,96.579987,right
168,first,1.1650000000000065,-1.931999999999988,2,16.0,0.0,0,5,Pause,667.140625,161.011505,17.752579,-4.217649,118.990112,0.433321,-1.459427,3.662191,72.633224,84.639282,12.761973,96.33075,A_StateManager_2.ScreenWidget,-0.170593,-0.287079,0.942581,1.978195,1.492599,-35.361862,0.563167,-0.233139,-0.286697,0.929214,33.36264,2.109634,-35.321732,2.822464,0.476449,0.623146,0.1,-0.108734,-0.286331,0.951935,-28.723343,0.888992,-35.401123,2.715958,0.488566,0.648044,0.0,0.0,2.822464,2.715958,2.7692110000000003,0.1153335000000002,0.03400000000000625,ScreenWidget,0.9976342588058842,0.06385305823331261,0.025469052025688502,10.143887050222917,3.2013250611812256,0.9090865091626289,12.761973,96.33075,right
168,first,1.1979999999999933,-1.899000000000001,2,16.0,0.0,0,5,Pause,671.803162,157.450974,17.719095,-4.185164,118.981491,0.456796,-1.610845,3.762874,72.695694,84.639282,12.77281,96.20475,A_StateManager_2.ScreenWidget,-0.165771,-0.287964,0.943176,0.543503,1.462921,-35.365402,0.564182,-0.228928,-0.290955,0.92894,33.362076,2.108276,-35.324799,2.828888,0.475749,0.623941,0.1,-0.108887,-0.284271,0.95253,-28.723343,0.887405,-35.401611,2.72496,0.488591,0.647769,0.0,0.0,2.828888,2.72496,2.776924,0.1230465,0.03299999999998682,ScreenWidget,0.997449866423199,0.06560140504791345,0.028110845381841245,13.983664730726233,5.509587261749486,1.4376465061292296,12.77281,96.20475,right
168,first,1.2309999999999943,-1.866,2,16.0,0.0,0,5,Pause,671.957947,155.650986,17.705923,-4.149354,118.964317,0.455765,-1.740435,3.894929,72.738159,84.639282,12.629086,95.958893,A_StateManager_2.ScreenWidget,-0.163605,-0.28685,0.943893,0.583038,1.461639,-35.367599,0.594593,-0.226746,-0.289978,0.929779,33.362076,2.108276,-35.329208,2.828613,0.47539,0.623786,0.1,-0.106567,-0.283035,0.953156,-28.7202,0.88356,-35.401917,2.72496,0.488119,0.647685,0.0,0.0,2.828613,2.72496,2.7767865,0.1229089999999999,0.03300000000000103,ScreenWidget,0.9972300352207152,0.06789565329055942,0.03037164990479456,10.797666507910787,5.605419523901266,1.2679578600988841,12.629086,95.958893,right
168,first,1.2650000000000006,-1.8319999999999936,2,16.0,0.0,0,5,Pause,669.904785,152.138733,17.676788,-4.116404,118.959877,0.437515,-1.752784,4.024148,72.745728,84.639282,12.668938,96.020416,A_StateManager_2.ScreenWidget,-0.162811,-0.285446,0.944458,1.544861,1.498581,-35.359009,0.585098,-0.226456,-0.290054,0.929825,33.362747,2.108917,-35.329895,2.827271,0.47532,0.623783,0.1,-0.101654,-0.279938,0.954605,-28.701691,0.918381,-35.386673,2.686829,0.486671,0.645671,0.0,0.0,2.827271,2.686829,2.75705,0.1031724999999998,0.03400000000000625,ScreenWidget,0.9970678213070625,0.07014406761702556,0.03058708047732303,9.480872596543543,3.8161167742697173,1.3002077039952822,12.668938,96.020416,right
168,first,1.2980000000000018,-1.7989999999999924,2,16.0,0.0,0,5,Pause,670.474121,153.017639,17.649445,-4.107428,118.961243,0.44266,-1.75542,4.090264,72.745361,84.639282,12.703499,96.12175,A_StateManager_2.ScreenWidget,-0.165009,-0.283554,0.944641,1.787277,1.510056,-35.358521,0.611335,-0.227814,-0.285355,0.930939,33.378113,2.112732,-35.330963,2.796005,0.475075,0.622768,0.1,-0.103775,-0.280716,0.954147,-28.684174,0.928741,-35.385117,2.683075,0.486367,0.645419,0.0,0.0,2.796005,2.683075,2.73954,0.0856624999999997,0.03300000000000125,ScreenWidget,0.9969848106215972,0.07129447853553632,0.03063306579766629,11.415698349318273,2.004168777295264,0.8730608479714533,12.703499,96.12175,right
168,first,1.331000000000003,-1.7659999999999911,2,16.0,0.0,0,5,Pause,670.967834,154.465271,17.619816,-4.084373,118.966438,0.409764,-1.868706,4.170893,72.845665,84.639282,12.998034,96.095619,A_StateManager_2.ScreenWidget,-0.160889,-0.282501,0.945663,0.805069,1.49939,-35.358994,0.612414,-0.227554,-0.281128,0.932281,33.41478,2.131332,-35.331055,2.741272,0.473857,0.621252,0.1,-0.099976,-0.282593,0.95401,-28.675415,0.92807,-35.384247,2.672287,0.485463,0.64571,0.0,0.0,2.741272,2.672287,2.7067795,0.0529019999999995,0.03300000000000125,ScreenWidget,0.9968211386644145,0.07269285859198943,0.032609290417075304,14.637336943641895,4.212911516070745,1.148480327407693,12.998034,96.095619,right
168,first,1.3649999999999949,-1.731999999999999,2,16.0,0.0,0,5,Pause,675.175476,154.091965,17.576357,-4.051507,118.934753,0.453928,-2.055832,4.30431,72.909012,84.639282,12.905258,95.896599,A_StateManager_2.ScreenWidget,-0.157913,-0.28009,0.946884,1.039764,1.505127,-35.359589,0.608038,-0.222824,-0.279922,0.933792,33.420349,2.1353,-35.332718,2.718628,0.47293,0.620814,0.1,-0.097748,-0.27916,0.955246,-28.672989,0.926865,-35.384247,2.626251,0.485008,0.645116,0.0,0.0,2.718628,2.626251,2.6724395,0.0185619999999997,0.033999999999991815,ScreenWidget,0.9965376506061036,0.0750054298193367,0.035873338596851684,14.031782447516322,6.758011380870141,1.8538274869071332,12.905258,95.896599,right
168,first,1.397999999999996,-1.698999999999998,2,16.0,0.0,0,5,Pause,673.850159,151.248825,17.511072,-4.01715,118.878197,0.586505,-2.388483,4.549829,73.082451,84.639282,13.050213,95.563965,A_StateManager_2.ScreenWidget,-0.093704,-0.282639,0.95462,-28.633972,0.924484,-35.384796,0.63113,-0.212067,-0.28006,0.936249,33.404892,2.489731,-36.538742,2.66362,0.471376,0.620589,0.1,-0.093643,-0.282639,0.954636,-28.661667,0.923782,-35.384293,2.578156,0.483952,0.645747,0.0,0.0,2.66362,2.578156,2.620888,-0.0329895000000002,0.03300000000000103,ScreenWidget,0.9959826874856553,0.07925714880887551,0.04167481963415479,113.18635444220853,12.525290131453007,2.8168970368895283,13.050213,95.563965,right
168,first,1.4320000000000022,-1.664999999999992,2,16.0,0.0,0,5,Pause,675.920837,146.496902,17.434259,-3.980446,118.809364,0.677692,-2.861794,4.852746,72.441727,84.639282,8.766308,94.959656,A_StateManager_2.ScreenWidget,-0.092896,-0.274628,0.957047,-28.653183,0.917526,-35.383667,0.632296,-0.208282,-0.290848,0.933807,33.404892,2.557449,-36.561569,2.611343,0.470861,0.620199,0.1,-0.092896,-0.274628,0.957047,-28.653183,0.917526,-35.383667,2.510452,0.483492,0.644537,0.0,0.0,2.611343,2.510452,2.5608975000000003,-0.0929799999999998,0.03400000000000625,ScreenWidget,0.9951727459048055,0.08448966942475122,0.049926962342860946,18.225306849455873,16.522737810333755,3.2199371453056074,8.766308,94.959656,right
168,first,1.4650000000000034,-1.6319999999999908,2,16.0,0.0,0,5,Pause,614.722229,137.863922,17.363527,-3.925812,118.727783,0.678221,-3.394993,5.206934,72.614082,84.639282,9.213612,94.766724,A_StateManager_2.ScreenWidget,-0.087067,-0.251266,0.963989,-28.536545,1.02623,-35.351929,0.624099,-0.196808,-0.280807,0.939362,33.472443,2.509827,-36.069611,2.646606,0.466649,0.614804,0.1,-0.086945,-0.251236,0.964005,-28.606277,1.024567,-35.35112,2.523422,0.480852,0.636385,0.0,0.0,2.646606,2.523422,2.585014,-0.0688634999999999,0.03300000000000125,ScreenWidget,0.9941256717956904,0.09059383151283319,0.05921913853300687,44.22339158367915,19.388630382583223,3.6669608373103832,9.213612,94.766724,right
168,first,1.4989999999999952,-1.597999999999999,2,16.0,0.0,0,5,Pause,621.112244,135.107742,17.318953,-3.858173,118.704048,0.508391,-3.541706,5.547886,72.115944,84.639282,9.20912,96.389709,A_StateManager_2.ScreenWidget,-0.046005,-0.100662,0.993851,-28.050308,1.972885,-35.423889,0.555793,-0.142899,-0.111969,0.983368,33.565094,3.679398,-36.797134,2.572205,0.454664,0.549968,0.1,-0.045776,-0.100632,0.993866,-28.195663,1.968857,-35.420639,2.352814,0.459615,0.578496,0.0,0.0,2.572205,2.352814,2.4625095,-0.1913680000000002,0.033999999999991815,ScreenWidget,0.9934147886914847,0.09649299462449562,0.061775072621973334,268.220961524863,10.900122524651659,2.482678056142795,9.20912,96.389709,right
168,first,1.5330000000000013,-1.563999999999993,2,16.0,0.0,0,5,Pause,621.048157,158.293259,17.285713,-3.815556,118.7145,0.316935,-3.473124,5.703528,68.979263,84.639282,6.152209,107.656517,A_StateManager_2.ScreenWidget,-0.009598,0.160324,0.987015,-27.243484,2.801483,-35.004425,0.735279,-0.103073,0.121368,0.987228,33.928207,4.352234,-35.629028,2.641754,0.436188,0.476167,0.1,-0.008667,0.160706,0.986954,-27.854111,2.786011,-34.998199,2.429565,0.441952,0.505652,0.0,0.0,2.641754,2.429565,2.5356595000000004,-0.1182179999999997,0.034000000000006025,ScreenWidget,0.993221869922297,0.09919848967504967,0.06058033306482479,445.56285484316777,4.994569267673121,1.6190770665959329,6.152209,107.656517,right
168,first,1.5649999999999975,-1.5319999999999965,2,16.0,0.0,0,5,Pause,577.377991,319.24765,17.278996,-3.810298,118.768883,0.279673,-3.091917,5.755801,68.158875,84.63929,3.670601,125.997955,A_StateManager_2.ScreenWidget,0.010162,0.264832,0.964233,-27.74054,3.336929,-35.398575,0.857357,-0.088669,0.256149,0.962555,34.160309,4.519562,-34.664764,2.765884,0.426201,0.440301,0.450411,0.010178,0.264832,0.964233,-27.745316,3.336838,-35.398636,2.479355,0.435133,0.474784,0.0,0.0,2.765884,2.479355,2.6226195,-0.0312580000000002,0.031999999999996254,ScreenWidget,0.9935099981661822,0.10014280677716442,0.05393794392284189,195.0246871579782,12.023831903202993,1.7202480238828182,3.670601,125.997955,right
168,first,1.597999999999999,-1.4989999999999952,2,16.0,0.0,0,5,Pause,541.926392,581.268188,17.274343,-3.837419,118.848892,0.454184,-2.636658,5.599208,69.317825,84.63929,2.209365,134.02655,A_StateManager_2.ScreenWidget,0.023331,0.261887,0.964813,-27.814758,3.206833,-35.38858,0.947614,-0.102737,0.259064,0.960373,34.325256,4.377869,-34.584763,2.80986,0.422606,0.444263,0.624569,0.023331,0.261887,0.964813,-27.81636,3.206802,-35.388596,2.464111,0.435627,0.47966,0.0,0.0,2.80986,2.464111,2.6369855,-0.0168920000000003,0.03300000000000147,ScreenWidget,0.9941751418622724,0.09746585035673053,0.0460021229659018,24.83736174652029,14.587085754453462,2.5639012562839287,2.209365,134.02655,right
168,first,1.6329999999999956,-1.4639999999999986,2,16.0,0.0,0,5,Pause,521.051636,695.962402,17.252153,-3.85704,118.867805,0.571918,-2.523864,5.41479,69.229706,84.63929,1.041897,133.95842,A_StateManager_2.ScreenWidget,0.016083,0.257568,0.96611,-27.931168,3.103638,-35.379715,1.0,-0.09938,0.243027,0.964905,34.38623,4.08847,-34.172485,2.687408,0.420413,0.452868,1.0,0.016083,0.257568,0.96611,-27.938065,3.103516,-35.379852,2.419952,0.441028,0.483735,0.119483,0.119483,2.687408,2.419952,2.55368,-0.1001975000000001,0.03499999999999659,ScreenWidget,0.9945719347147274,0.09427376133461154,0.044035492521702094,17.257941234044452,6.171927637040485,1.004106389192097,1.041897,133.95842,right
168,first,1.6650000000000065,-1.431999999999988,2,16.0,0.0,0,5,Pause,504.373505,694.989136,17.229689,-3.864717,118.862274,0.546608,-2.570091,5.312778,69.203156,84.63929,1.415307,133.598083,A_StateManager_2.ScreenWidget,0.014725,0.247757,0.968704,-21.888,3.179199,-35.268692,1.0,-0.097748,0.233658,0.967377,34.379364,4.112427,-34.419434,2.62207,0.420309,0.455502,1.0,0.026947,0.2491,0.968094,-28.005554,3.077728,-35.361038,2.414215,0.441755,0.48569,0.117389,0.117389,2.62207,2.414215,2.5181425,-0.1357350000000003,0.03200000000001091,ScreenWidget,0.9947025079569476,0.09249951216587522,0.044841508819769595,21.82380169924538,3.497045718634773,0.7617309043899666,1.415307,133.598083,right
168,first,1.698999999999998,-1.397999999999996,2,16.0,0.0,0,5,Pause,509.707916,689.841675,17.218208,-3.874457,118.861481,0.47289,-2.557557,5.279823,69.072891,84.63929,1.451167,132.900711,A_StateManager_2.ScreenWidget,-0.015884,0.24791,0.968643,-10.44046,3.387665,-35.082108,1.0,-0.098846,0.23494,0.966965,34.39241,4.11972,-34.34462,2.529434,0.420272,0.454089,1.0,0.016708,0.252533,0.967438,-28.049698,3.100128,-35.37178,2.350861,0.444839,0.484321,0.196252,0.196252,2.529434,2.350861,2.4401475,-0.2137299999999999,0.03399999999999159,ScreenWidget,0.9947652907501771,0.09192827108835652,0.044622968227371794,52.438007313996394,1.0360959701904655,0.4434352080486149,1.451167,132.900711,right
168,first,1.7309999999999943,-1.3659999999999997,2,16.0,0.0,0,5,Pause,510.220215,679.878967,17.224964,-3.877378,118.8843,0.489797,-2.466047,5.296124,69.301407,84.63929,3.619714,133.089478,A_StateManager_2.ScreenWidget,-0.037079,0.244247,0.968994,-2.527512,3.515045,-35.01712,1.0,-0.098083,0.230728,0.968048,34.405289,4.132202,-34.502899,2.584808,0.419445,0.4559,1.0,0.005203,0.253036,0.967438,-28.081421,3.088043,-35.372925,2.348755,0.447733,0.484684,0.240285,0.240285,2.584808,2.348755,2.4667815,-0.1870959999999999,0.031999999999996254,ScreenWidget,0.9948087929248592,0.0922177449803119,0.0430273521161932,40.07815650027797,2.904618541682325,0.7492721324830356,3.619714,133.089478,right
168,first,1.7639999999999958,-1.3329999999999984,2,16.0,0.0,0,5,Pause,541.199463,682.575684,17.225283,-3.885913,118.893364,0.483936,-2.487555,5.334652,69.432335,84.639282,5.147721,132.843094,A_StateManager_2.ScreenWidget,-0.024048,0.250824,0.967728,-7.291245,3.427887,-35.016464,1.0,-0.100388,0.242355,0.964966,34.464478,4.078506,-34.300415,2.578552,0.417909,0.454098,1.0,0.013962,0.254486,0.966965,-28.054825,3.104355,-35.372513,2.351379,0.445444,0.483894,0.238558,0.238558,2.578552,2.351379,2.4649655,-0.1889120000000002,0.03300000000000147,ScreenWidget,0.9947304051050267,0.09288516553118986,0.04340238684487963,27.197627979441414,1.3361638905590323,0.377396331218789,5.147721,132.843094,right
168,first,1.7980000000000018,-1.2989999999999924,2,16.0,0.0,0,5,Pause,563.028137,679.055908,17.233635,-3.888392,118.906212,0.431332,-2.498715,5.311104,69.397911,84.639282,4.206268,133.29454,A_StateManager_2.ScreenWidget,0.026611,0.281906,0.959061,-23.777725,3.287079,-35.320892,1.0,-0.07988,0.277054,0.95752,34.536102,4.102982,-34.036575,2.610229,0.412195,0.44539,1.0,0.034134,0.28212,0.958755,-27.907181,3.229309,-35.41185,2.414505,0.437133,0.475971,0.21165,0.21165,2.610229,2.414505,2.512367,-0.1415104999999998,0.034000000000006025,ScreenWidget,0.9947600595408284,0.09247554904338925,0.04359698121947193,101.71282596023507,0.7658388955429102,0.4565672739096008,4.206268,133.29454,right
168,first,1.831000000000003,-1.2659999999999911,2,16.0,0.0,0,5,Pause,549.578796,685.505127,17.225796,-3.900564,118.898964,0.432857,-2.524281,5.279575,69.568146,84.63929,0.626468,135.471695,A_StateManager_2.ScreenWidget,0.033203,0.280548,0.959259,-23.13855,3.274109,-35.312576,1.0,-0.080612,0.280716,0.95639,34.552078,4.083969,-34.01564,2.616898,0.411755,0.445309,1.0,0.042633,0.280365,0.958939,-27.929947,3.206833,-35.420288,2.382385,0.4366,0.477019,0.251003,0.251003,2.616898,2.382385,2.4996415,-0.154236,0.03300000000000125,ScreenWidget,0.9947913268674347,0.09192633449701286,0.044042763483595704,15.601979330139915,1.2293433232770845,0.49062937129924505,0.626468,135.471695,right
168,first,1.8640000000000043,-1.23299999999999,2,16.0,0.0,0,5,Pause,498.438812,716.607544,17.208996,-3.915095,118.890594,0.458652,-2.575876,5.221502,69.511459,84.63929,0.074317,135.294357,A_StateManager_2.ScreenWidget,-0.009583,0.277771,0.960587,-2.396042,3.563263,-34.852142,1.0,-0.08165,0.27179,0.958878,34.556076,4.093567,-34.04184,2.607803,0.411775,0.446587,1.0,0.040253,0.281052,0.958832,-27.937439,3.196716,-35.412231,2.391281,0.437245,0.477219,0.244087,0.244087,2.607803,2.391281,2.499542,-0.1543355000000001,0.03300000000000125,ScreenWidget,0.9948440897723501,0.09091435549410654,0.04494237432663294,75.22160347299814,2.352702179013748,0.719304110319337,0.074317,135.294357,right
168,first,1.897999999999996,-1.198999999999998,2,16.0,0.0,0,5,Pause,490.550934,714.073914,17.208099,-3.921449,118.909729,0.477892,-2.497752,5.158742,69.732567,84.63929,3.015723,135.266403,A_StateManager_2.ScreenWidget,-0.019928,0.279907,0.959808,1.015503,3.613678,-34.769531,1.0,-0.084229,0.275543,0.957581,34.558594,4.08638,-34.030899,2.6203,0.412094,0.446203,1.0,0.035645,0.282745,0.958527,-27.952057,3.205475,-35.40741,2.392349,0.438475,0.476619,0.264091,0.264091,2.6203,2.392349,2.5063245,-0.1475530000000002,0.03399999999999159,ScreenWidget,0.995003184402798,0.08983000665890331,0.04358018967321545,21.302101332064925,2.946239755641641,0.5935977267864442,3.015723,135.266403,right
168,first,1.9309999999999967,-1.1659999999999968,2,16.0,0.0,0,5,Pause,532.571045,713.674622,17.20578,-3.9343,118.922188,0.44567,-2.417962,5.147315,69.876816,84.63929,3.73068,135.557663,A_StateManager_2.ScreenWidget,-0.01767,0.277588,0.960526,0.506729,3.608765,-34.7659,1.0,-0.084167,0.271454,0.958755,34.558578,4.083801,-34.001862,2.63385,0.412082,0.446715,1.0,0.037964,0.281784,0.958725,-27.965195,3.211578,-35.404739,2.3983,0.438591,0.476539,0.291439,0.291439,2.63385,2.3983,2.516075,-0.1378025000000002,0.033000000000000806,ScreenWidget,0.9950805602959399,0.08963692062964469,0.042188872717256944,13.110373798464465,2.4425032443959567,0.5469278444494461,3.73068,135.557663,right
168,first,1.9639999999999984,-1.1329999999999956,2,16.0,0.0,0,5,Pause,542.784668,717.835449,17.19293,-3.954411,118.918121,0.403719,-2.399958,5.148532,69.835732,84.63929,3.54879,135.402054,A_StateManager_2.ScreenWidget,-0.022614,0.276138,0.960846,1.033844,3.620468,-34.761688,1.0,-0.085236,0.273331,0.95813,34.558578,4.079788,-34.024429,2.655426,0.412196,0.446834,1.0,0.031662,0.277695,0.960129,-27.995499,3.222717,-35.400085,2.396332,0.440639,0.476698,0.297388,0.297388,2.655426,2.396332,2.525879,-0.1279985000000003,0.033000000000001695,ScreenWidget,0.9950918104813421,0.08965924200128074,0.04187492133390166,13.5048859312768,0.5468185712513358,0.733630862508005,3.54879,135.402054,right
168,first,1.9980000000000049,-1.0989999999999895,2,16.0,0.0,0,5,Pause,540.186279,715.612488,17.177242,-3.969455,118.914856,0.442934,-2.420161,5.072165,69.850266,84.639282,3.790042,135.277084,A_StateManager_2.ScreenWidget,-0.021988,0.274918,0.961212,1.385391,3.623291,-34.752762,1.0,-0.082413,0.270813,0.959091,34.558578,4.075409,-34.022125,2.679123,0.411689,0.447436,1.0,0.031601,0.277695,0.960144,-28.005676,3.222717,-35.400085,2.396347,0.44101,0.476698,0.277123,0.277123,2.679123,2.396347,2.537735,-0.1161425,0.03400000000000647,ScreenWidget,0.9951956598581791,0.08833153815968979,0.042227218305101274,7.814302852719829,2.321437497930367,0.6464539318358408,3.790042,135.277084,right
168,first,2.031000000000006,-1.0659999999999883,2,16.0,0.0,0,5,Pause,543.63269,713.827209,17.18014,-3.981936,118.919586,0.472466,-2.429956,5.020881,69.810585,84.63929,3.666901,135.176147,A_StateManager_2.ScreenWidget,-0.021942,0.27327,0.96167,1.705856,3.628067,-34.745041,1.0,-0.081863,0.270004,0.959366,34.559158,4.073776,-34.022125,2.673599,0.411586,0.447594,1.0,0.032303,0.275391,0.960785,-28.012619,3.224899,-35.398972,2.40535,0.441155,0.476975,0.259562,0.259562,2.673599,2.40535,2.5394745,-0.1144030000000002,0.03300000000000103,ScreenWidget,0.9952671187160137,0.08744009541244471,0.04239802020126201,11.504703214372809,1.5807850880309735,0.4138851122401337,3.666901,135.176147,right
168,first,2.0649999999999977,-1.0319999999999965,2,16.0,0.0,0,5,Pause,541.873535,712.385254,17.170361,-3.984559,118.918465,0.43385,-2.391884,4.990701,69.799446,84.63929,3.623212,135.105774,A_StateManager_2.ScreenWidget,-0.02356,0.271149,0.962234,2.209076,3.634888,-34.732483,1.0,-0.080795,0.267075,0.960281,34.559158,4.0737,-34.019669,2.677063,0.411404,0.448038,1.0,0.029953,0.27417,0.961212,-28.015808,3.224899,-35.398468,2.418808,0.441644,0.47719,0.278124,0.278124,2.677063,2.418808,2.5479355,-0.1059420000000002,0.033999999999991815,ScreenWidget,0.9953408850387415,0.08691826760780803,0.04173412663938924,14.016050088612179,1.428424308324338,0.2996041376106547,3.623212,135.105774,right
168,first,2.097999999999999,-0.9989999999999952,2,16.0,0.0,0,5,Pause,541.24939,711.379883,17.153952,-3.989482,118.919685,0.470559,-2.408468,4.967221,69.784744,84.63929,3.701599,134.934937,A_StateManager_2.ScreenWidget,-0.024918,0.268997,0.962814,1.87645,3.634537,-34.732452,1.0,-0.081268,0.264618,0.960907,34.5569,4.072891,-34.014008,2.689438,0.411542,0.448447,1.0,0.026718,0.272263,0.961838,-28.033203,3.233353,-35.389999,2.454529,0.442792,0.47719,0.268771,0.268771,2.689438,2.454529,2.5719835,-0.0818940000000001,0.03300000000000125,ScreenWidget,0.9953643447733814,0.08650931677430067,0.042023318111501264,11.594616574931624,0.8705847798291277,0.5204536500366966,3.701599,134.934937,right
168,first,2.131,-0.965999999999994,2,16.0,0.0,0,5,Pause,542.369263,708.939331,17.147118,-3.994918,118.920685,0.493824,-2.405995,4.936119,69.762016,84.639282,3.751222,134.780792,A_StateManager_2.ScreenWidget,-0.088165,0.140991,0.986069,25.163696,3.289902,-34.10791,1.0,-0.106033,0.136932,0.984879,34.293961,3.439255,-33.978088,2.863892,0.424315,0.491145,1.0,0.016327,0.163681,0.986374,-27.974777,2.420639,-34.863449,2.600159,0.442577,0.517195,0.28187,0.28187,2.863892,2.600159,2.7320255,0.0781479999999996,0.033000000000000806,ScreenWidget,0.9954129643283162,0.08596914412378241,0.04198019420796976,251.5355901961651,0.944630377361207,0.2663456263088112,3.751222,134.780792,right
