ID,dimension,condition,stimulus,Number of Fixations,Relative Number of Fixations,Number of Saccades,Relative Number of Saccades
213,3,first,27,12,2.3382696804364747,14,2.727981293842554
213,3,first,28,23,2.505992590978412,15,1.6343429941163556
213,3,first,29,69,2.109898174479407,32,0.978503501207841
213,3,first,30,17,1.5116485861639721,13,1.1559665658900964
214,2,first,1,12,2.0495303159692555,14,2.391118701964132
214,2,first,2,11,2.249948864798529,9,1.8408672530169785
214,2,first,3,23,2.6979472140762537,10,1.1730205278592407
214,2,first,4,10,2.5720164609053273,6,1.5432098765431965
214,2,first,5,11,2.3676280671545338,5,1.0761945759793337
214,2,first,6,16,2.265647125460215,12,1.699235344095161
214,2,first,7,13,2.2863172704889174,12,2.110446711220539
214,2,first,8,15,2.7974636329727742,11,2.051473330846701
214,2,first,9,18,3.0727210652099672,11,1.8777739842949799
214,2,first,10,12,2.839564600094653,9,2.1296734500709897
214,2,first,11,21,3.4820096169789387,15,2.4871497264135276
214,2,first,12,13,2.135348226018409,11,1.8068331143232692
214,2,first,13,16,3.6781609195402587,10,2.2988505747126617
214,2,first,14,9,2.772643253234767,6,1.8484288354898446
214,2,first,15,19,2.190201729106629,23,2.6512968299711823
214,2,first,16,18,2.4875621890547297,17,2.3493642896628004
214,2,first,17,19,3.5761340109166277,11,2.0703933747412053
214,2,first,18,15,2.3027325759901713,12,1.8421860607921372
214,2,first,19,14,2.2943297279580452,10,1.6388069485414607
214,2,first,20,12,1.999333555481503,12,1.999333555481503
214,2,first,21,27,2.52478025060782,17,1.5896764540864052
214,2,first,22,15,2.4123512383402956,9,1.4474107430041774
214,2,first,23,20,2.34934805591449,14,1.6445436391401431
214,2,first,24,7,1.84501845018451,4,1.0542962572482915
214,2,first,25,11,2.3835319609967596,11,2.3835319609967596
214,2,first,26,8,2.0196919969704554,7,1.7672304973491486
214,2,first,27,9,2.811621368322405,6,1.87441424554827
214,2,first,28,20,2.6239832065074733,9,1.1807924429283632
214,2,first,29,7,1.8572565667285725,10,2.6532236667551037
214,2,first,30,6,2.085505735140765,6,2.085505735140765
214,3,second,1,8,2.6675558519506546,8,2.6675558519506546
214,3,second,2,10,2.2065313327449267,13,2.8684907325684046
214,3,second,3,2,0.64,2,0.64
214,3,second,4,17,3.0875408645114417,15,2.7243007628042135
214,3,second,5,19,2.5959830577947747,13,1.7761989342806352
214,3,second,6,9,1.6638935108153103,8,1.4790164540580537
214,3,second,7,11,2.829945973758682,9,2.3154103421661945
214,3,second,8,12,2.870813397129182,11,2.631578947368417
214,3,second,9,13,3.08861962461392,12,2.8510334996436186
214,3,second,10,8,2.052861175263023,7,1.796253528355145
214,3,second,11,8,2.46761258482419,7,2.1591610117211664
214,3,second,12,3,0.46554934823091126,3,0.46554934823091126
214,3,second,13,6,2.4390243902438944,6,2.4390243902438944
214,3,second,14,6,3.355704697986557,5,2.7964205816554637
214,3,second,15,4,0.805315079524862,3,0.6039863096436465
214,3,second,16,15,2.4606299212598413,11,1.8044619422572168
214,3,second,17,19,2.5843307943416844,19,2.5843307943416844
214,3,second,18,12,3.1307070180015666,9,2.348030263501175
214,3,second,19,4,2.067183462532297,4,2.067183462532297
214,3,second,20,13,2.881844380403461,9,1.9951230325870115
214,3,second,21,31,2.2276516240298943,30,2.155791894222478
214,3,second,22,21,3.0403938033878752,10,1.4478065730418452
214,3,second,23,11,1.6962220508866617,14,2.158828064764842
214,3,second,24,21,3.0895983522142134,16,2.353979696925115
214,3,second,25,10,2.582644628099164,7,1.8078512396694149
214,3,second,26,15,3.048780487804885,11,2.2357723577235826
214,3,second,27,6,2.9041626331074504,6,2.9041626331074504
214,3,second,28,12,2.877007911771763,10,2.3975065931431354
214,3,second,29,21,2.2955837341495418,23,2.5142107564494984
214,3,second,30,7,2.3171135385634,7,2.3171135385634
215,2,second,1,7,2.231431303793433,9,2.868983104877271
215,2,second,2,18,2.6377491207502968,15,2.198124267291914
215,2,second,3,7,1.4899957428693034,10,2.128565346956148
215,2,second,4,7,2.0342923568730007,9,2.6155187445510006
215,2,second,5,8,2.5657472738935256,7,2.245028864656835
215,2,second,6,7,2.6148673888681158,7,2.6148673888681158
215,2,second,7,14,2.673286232575905,9,1.7185411495130818
215,2,second,8,10,2.065262288310616,10,2.065262288310616
215,2,second,9,17,2.4414763751256663,13,1.8670113456843331
215,2,second,10,4,1.0934937124111574,8,2.186987424822315
215,2,second,11,11,2.264306298888433,14,2.88184438040346
215,2,second,12,15,2.631578947368426,14,2.456140350877198
215,2,second,13,9,1.6787912702853975,10,1.8653236336504417
215,2,second,14,5,2.1213406873143823,7,2.9698769622401353
215,2,second,15,19,2.018914036765487,17,1.8063967697375412
215,2,second,16,15,2.3364485981308416,13,2.0249221183800628
215,2,second,17,20,2.8595939376608523,12,1.7157563625965113
215,2,second,18,9,2.198339032730829,6,1.465559355153886
215,2,second,19,17,2.49011278746154,10,1.4647722279185529
215,2,second,20,6,1.6251354279523262,8,2.166847237269768
215,2,second,21,25,2.4278916189181325,22,2.1365446246479567
215,2,second,22,28,2.169365460602774,22,1.7045014333307513
215,2,second,23,19,2.5734796153325172,13,1.760801842069617
215,2,second,24,8,2.671118530884804,7,2.3372287145242034
215,2,second,25,15,2.0112630732099763,15,2.0112630732099763
215,2,second,26,31,1.952755905511811,22,1.3858267716535433
215,2,second,27,11,2.552796472499421,10,2.3207240659085646
215,2,second,28,11,2.321654706627269,10,2.1105951878429714
215,2,second,29,14,2.0031478036915162,20,2.8616397195593084
215,2,second,30,6,1.7830609212481379,8,2.377414561664184
215,3,first,1,8,2.3633677991137434,9,2.658788774002961
215,3,first,2,9,1.8967334035827226,12,2.52897787144363
215,3,first,3,14,2.5004465083050467,12,2.1432398642614685
215,3,first,4,10,2.2670596236681018,13,2.9471775107685323
215,3,first,5,10,2.3752969121140253,10,2.3752969121140253
215,3,first,6,11,2.303182579564484,10,2.093802345058622
215,3,first,7,9,2.613999419111242,8,2.323555039209993
215,3,first,8,12,2.294016440451159,15,2.8675205505639485
215,3,first,9,15,2.9411764705882386,12,2.352941176470591
215,3,first,10,17,2.414086907128656,16,2.2720817949446177
215,3,first,11,5,1.8761726078799306,7,2.626641651031903
215,3,first,12,10,2.8743891922966025,10,2.8743891922966025
215,3,first,13,5,2.8818443804034355,6,3.4582132564841226
215,3,first,14,8,2.7787426189649,9,3.1260854463355123
215,3,first,15,10,2.4943876278373565,9,2.2449488650536207
215,3,first,16,14,2.202989771833196,12,1.8882769472855965
215,3,first,17,21,2.4171270718232076,15,1.726519337016577
215,3,first,18,14,2.4721878862793645,13,2.29560303725941
215,3,first,19,4,2.8591851322373105,2,1.4295925661186553
215,3,first,20,5,3.5435861091424488,3,2.126151665485469
215,3,first,21,14,2.021076945286554,16,2.309802223184633
215,3,first,22,21,2.5811209439528127,15,1.843657817109152
215,3,first,23,18,2.365930599369084,14,1.840168243953732
215,3,first,24,23,2.4481106971793483,18,1.9159127195316636
215,3,first,25,13,2.690397350993381,13,2.690397350993381
215,3,first,26,40,2.6014568158168565,23,1.4958376690946926
215,3,first,27,9,3.6481556546412666,7,2.8374543980543185
215,3,first,28,16,3.437902879243664,6,1.289213579716374
215,3,first,29,9,1.9819423034573895,11,2.4223739264479205
215,3,first,30,12,2.209537838335465,13,2.3936659915300873
216,2,first,1,20,2.5262094227611462,17,2.1472780093469743
216,2,first,2,7,2.7788805081381445,9,3.5728463676061857
216,2,first,3,8,1.5621948838117528,7,1.3669205233352837
216,2,first,4,11,1.901140684410646,20,3.4566194262011742
216,2,first,5,15,2.5960539979231734,14,2.422983731394962
216,2,first,6,10,2.6274303730951245,14,3.678402522333174
216,2,first,7,17,2.112851106139699,24,2.9828486204325158
216,2,first,8,11,2.02280250091946,14,2.574475910261131
216,2,first,9,10,2.1929824561403497,12,2.63157894736842
216,2,first,10,19,2.1153417947005058,23,2.5606769093742963
216,2,first,11,8,2.04865556978233,13,3.329065300896286
216,2,first,12,9,2.2959183673469297,11,2.8061224489795804
216,2,first,13,11,1.797679359372455,18,2.9416571335185626
216,2,first,14,7,2.327901563019617,9,2.993016295310936
216,2,first,15,8,2.022244691607683,10,2.5278058645096038
216,2,first,16,7,1.6810758885686892,10,2.4015369836695557
216,2,first,17,10,1.699524133242696,15,2.549286199864044
216,2,first,18,5,1.8011527377521546,8,2.8818443804034475
216,2,first,19,8,2.2352612461581396,8,2.2352612461581396
216,2,first,20,7,2.0765351527736344,9,2.6698309107089586
216,2,first,21,9,1.8899622007559846,14,2.939941201175976
216,2,first,22,13,2.0472440944881907,12,1.8897637795275608
216,2,first,23,10,1.6857720836142989,18,3.034389750505738
216,2,first,24,14,2.290201210534925,13,2.126615409782431
216,2,first,25,10,2.1934634788330922,14,3.070848870366329
216,2,first,26,31,2.24800580130529,37,2.6831036983321206
216,2,first,27,4,1.589193484306717,8,3.178386968613434
216,2,first,28,10,2.2670596236681018,11,2.493765586034912
216,2,first,29,11,1.6689424973448657,19,2.8827188590502226
216,2,first,30,7,2.74617497057672,10,3.923107100823886
216,3,second,1,8,1.920768307322933,16,3.841536614645866
216,3,second,2,8,2.0581425263699504,12,3.087213789554926
216,3,second,3,20,2.152389151958674,24,2.5828669823504087
216,3,second,4,8,2.38450074515647,9,2.6825633383010286
216,3,second,5,8,2.5380710659898353,9,2.855329949238565
216,3,second,6,13,1.7218543046357655,23,3.0463576158940464
216,3,second,7,8,1.7398869073510226,14,3.0448020878642894
216,3,second,8,9,2.114164904862591,12,2.8188865398167877
216,3,second,9,5,1.4710208884966163,9,2.647837599293909
216,3,second,10,17,1.8992291364093397,28,3.1281421070271476
216,3,second,11,3,1.2111425111021379,8,3.229713362939034
216,3,second,12,8,3.0268634127884972,7,2.648505486189935
216,3,second,13,7,2.23642172523962,9,2.8753993610223683
216,3,second,14,5,1.9809825673534065,11,4.358161648177495
216,3,second,15,13,2.250692520775619,15,2.596952908587253
216,3,second,16,11,1.5074688228038926,18,2.466767164588188
216,3,second,17,21,2.1029441217704807,29,2.9040656919687593
216,3,second,18,3,1.3434841021047892,10,4.478280340349298
216,3,second,19,6,1.4803849000740203,13,3.2075006168270437
216,3,second,20,3,1.6987542468856123,7,3.963759909399762
216,3,second,21,10,1.6764459346186076,13,2.17937971500419
216,3,second,22,11,2.5779235997187744,11,2.5779235997187744
216,3,second,23,4,0.7487832272557097,16,2.9951329090228387
216,3,second,24,14,2.3217247097844163,14,2.3217247097844163
216,3,second,25,9,2.2483137646765003,8,1.9985011241568893
216,3,second,26,18,2.576581734898372,20,2.862868594331524
216,3,second,27,3,1.4292520247736988,9,4.287756074321097
216,3,second,28,15,1.1015642211940964,48,3.5250055078211084
216,3,second,29,6,1.437470052707233,10,2.3957834211787215
216,3,second,30,3,1.782531194295908,7,4.159239453357118
217,2,second,1,14,2.2109917877447907,20,3.1585596967782723
217,2,second,2,9,2.196729314132295,11,2.6848913839394717
217,2,second,3,27,2.4195716462048558,19,1.7026615288108244
217,2,second,4,10,2.0898641588296774,10,2.0898641588296774
217,2,second,5,12,2.8625954198473234,8,1.9083969465648822
217,2,second,6,8,3.234937323089385,7,2.830570157703212
217,2,second,7,14,2.473061296590708,11,1.9431195901784133
217,2,second,8,15,2.5627883136852923,14,2.391935759439606
217,2,second,9,5,1.7265193370165826,11,3.7983425414364818
217,2,second,10,9,2.230483271375451,8,1.9826517967781785
217,2,second,11,9,2.0510483135824953,17,3.874202370100269
217,2,second,12,9,2.180760843227521,9,2.180760843227521
217,2,second,13,12,2.4130303639654067,11,2.211944500301623
217,2,second,14,6,2.0675396278428764,6,2.0675396278428764
217,2,second,15,7,1.522732216663043,6,1.305199042854037
217,2,second,16,9,1.6882386043894217,12,2.2509848058525623
217,2,second,17,10,2.8256569652444066,10,2.8256569652444066
217,2,second,18,2,0.9896091044037532,7,3.463631865413136
217,2,second,19,8,2.032520325203248,12,3.0487804878048728
217,2,second,20,2,1.1961722488038093,4,2.3923444976076187
217,2,second,21,10,2.4962556165751373,6,1.4977533699450822
217,2,second,22,21,2.3669972948602385,19,2.141568981064025
217,2,second,23,11,1.8958979662185478,10,1.7235436056532252
217,2,second,24,13,2.5455257489719996,11,2.1539064029763075
217,2,second,25,13,1.8603319977103605,18,2.575844304522038
217,2,second,26,32,2.8510334996436164,24,2.1382751247327123
217,2,second,27,3,1.5463917525773216,4,2.0618556701030957
217,2,second,28,20,2.6720106880427474,11,1.469605878423511
217,2,second,29,12,2.8063610851262886,12,2.8063610851262886
217,2,second,30,4,1.6694490818030143,3,1.2520868113522607
217,3,first,1,14,2.575423105224433,17,3.1272994849153832
217,3,first,2,8,2.3767082590612003,10,2.9708853238265003
217,3,first,3,8,2.4308720753570365,8,2.4308720753570365
217,3,first,4,13,1.5769044153323575,17,2.06210577389616
217,3,first,5,10,1.3577732518669365,19,2.5797691785471795
217,3,first,6,6,1.6671297582661901,10,2.7785495971103167
217,3,first,7,15,3.141361256544499,13,2.7225130890052323
217,3,first,8,17,2.8682301332883453,13,2.193352454867558
217,3,first,9,11,2.9302077783697458,10,2.6638252530634055
217,3,first,10,4,1.407459535538354,11,3.870513722730473
217,3,first,11,18,2.770935960591141,19,2.924876847290649
217,3,first,12,15,3.445899379738105,10,2.2972662531587367
217,3,first,13,8,1.930501930501928,14,3.378378378378374
217,3,first,14,3,1.5673981191222208,7,3.657262277951849
217,3,first,15,14,2.4617548795498454,14,2.4617548795498454
217,3,first,16,15,1.9721272679463597,19,2.4980278727320555
217,3,first,17,7,1.8162947586922618,13,3.3731188375713432
217,3,first,18,13,2.7807486631016145,12,2.5668449197861056
217,3,first,19,6,2.13447171824975,11,3.913198150124541
217,3,first,20,7,2.891367203634871,7,2.891367203634871
217,3,first,21,21,1.9820670127418591,30,2.8315243039169418
217,3,first,22,16,2.273696177348291,18,2.557908199516827
217,3,first,23,11,1.9047619047619029,17,2.943722943722941
217,3,first,24,9,2.105263157894734,16,3.742690058479527
217,3,first,25,6,2.3715415019762567,5,1.976284584980214
217,3,first,26,13,1.8371961560203522,19,2.685132843414361
217,3,first,27,5,2.6983270372369,4,2.15866162978952
217,3,first,28,10,2.250225022502256,13,2.925292529252933
217,3,first,29,9,1.8943380340980827,9,1.8943380340980827
217,3,first,30,11,2.934115764203814,8,2.13390237396641
218,2,first,1,21,2.9272372456091413,10,1.393922497909115
218,2,first,2,28,2.6313316417629915,14,1.3156658208814958
218,2,first,3,17,2.3201856148491884,7,0.9553705472908424
218,2,first,4,21,1.8153526970954292,16,1.3831258644536604
218,2,first,5,9,1.4086711535451535,10,1.565190170605726
218,2,first,6,24,1.8504240555127216,18,1.3878180416345411
218,2,first,7,18,1.5146415348367608,21,1.7670817906428875
218,2,first,8,11,1.701732673267327,10,1.5470297029702973
218,2,first,9,24,1.4690579665789323,30,1.8363224582236652
218,2,first,10,41,1.8037041925124284,34,1.4957546962298187
218,2,first,11,23,2.6645041705282653,15,1.737720111214086
218,2,first,12,14,1.474770883809123,16,1.6854524386389977
218,2,first,13,10,1.5472690700912834,11,1.7019959771004118
218,2,first,14,23,2.332657200811363,20,2.028397565922924
218,2,first,15,19,2.163516283306761,12,1.366431336825323
218,2,first,16,15,2.292876796086823,7,1.070009171507184
218,2,first,17,23,1.816458695308801,14,1.105670510187966
218,2,first,18,21,1.9471488178024994,15,1.3908205841446424
218,2,first,19,15,1.6791671331019828,14,1.5672226575618506
218,2,first,20,9,1.5313935681470112,11,1.8717032499574582
218,2,first,21,10,2.0759809009757078,7,1.4531866306829955
218,2,first,22,20,1.9058509624547362,19,1.8105584143319993
218,2,first,23,19,1.582146723290863,16,1.332334082771253
218,2,first,24,26,2.0525775637483177,17,1.342069945527746
218,2,first,25,9,1.2149028077753756,14,1.8898488120950288
218,2,first,26,34,2.015173067804645,27,1.6002844950213357
218,2,first,27,29,2.1636946952174854,24,1.7906438856972293
218,2,first,28,14,1.24378109452736,15,1.3326226012793143
218,2,first,29,20,2.1850759313886146,11,1.201791762263738
218,2,first,30,12,1.9452099205705915,9,1.4589074404279436
218,3,second,1,9,1.5726017822820202,12,2.096802376376027
218,3,second,2,13,1.7284935513894426,9,1.1966493817311525
218,3,second,3,10,1.4856633486851891,12,1.782796018422227
218,3,second,4,11,2.331496396778315,8,1.695633743111502
218,3,second,5,8,1.4508523757707628,11,1.9949220166847987
218,3,second,6,15,1.8970532439610377,12,1.5176425951688302
218,3,second,7,14,2.0731526728861245,16,2.3693173404412855
218,3,second,8,10,1.7452006980802823,15,2.6178010471204236
218,3,second,9,12,1.5750098438115239,17,2.2312639453996588
218,3,second,10,17,1.90689848569826,14,1.5703869882220964
218,3,second,11,14,1.9185966835685906,12,1.644511443058792
218,3,second,12,6,1.7937219730941554,6,1.7937219730941554
218,3,second,13,9,2.794163303321946,8,2.483700714063952
218,3,second,14,7,1.3074336944340579,9,1.6809861785580742
218,3,second,15,8,2.2630834512022835,9,2.545968882602569
218,3,second,16,17,2.31576079553195,16,2.179539572265365
218,3,second,17,20,1.406074240719911,23,1.6169853768278977
218,3,second,18,14,1.9385211852672444,17,2.353918582110225
218,3,second,19,7,1.6358962374386552,8,1.8695956999298917
218,3,second,20,15,1.9295086184718289,13,1.672240802675585
218,3,second,21,28,1.832101027285217,24,1.5703723091016146
218,3,second,22,9,1.3138686131386819,9,1.3138686131386819
218,3,second,23,17,2.234490010515248,14,1.8401682439537337
218,3,second,24,15,1.4875049583498647,17,1.6858389527965132
218,3,second,25,14,1.780717374713808,9,1.1447468837445909
218,3,second,26,30,1.7994241842610368,28,1.6794625719769676
218,3,second,27,13,2.3787740164684403,10,1.8298261665141848
218,3,second,28,18,1.4587892049598832,28,2.2692276521598185
218,3,second,29,13,1.9637462235649534,13,1.9637462235649534
218,3,second,30,12,1.9351717464924945,9,1.4513788098693707
